doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	pairPrecision	pairRecall	oriDepth	newDepth	depthConsistent	keepTest
nw/xinhua/02/chtb_0289	139	100	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported, when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods."	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the nation of the intellectual property rights of goods."	state -> nation	TRUE	TRUE	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	100	100	"{17, 18, 19, 4, 6, 8}"	"{17, 18, 19, 4, 6, 8}"	TRUE	TRUE
nw/xinhua/02/chtb_0289	139	97	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported, when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods."	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and attain additional reports to Customs about the state of the intellectual property rights of goods."	make -> attain	TRUE	TRUE	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	100	100	"{17, 18, 19, 4, 6, 8}"	"{17, 18, 19, 4, 6, 8}"	TRUE	TRUE
nw/xinhua/02/chtb_0289	139	92	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported, when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods."	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and induce additional reports to Customs about the state of the intellectual property rights of goods."	make -> induce	TRUE	TRUE	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	100	100	"{17, 18, 19, 4, 6, 8}"	"{17, 18, 19, 4, 6, 8}"	TRUE	TRUE
nw/xinhua/02/chtb_0289	139	42	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported, when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods."	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the signification and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods."	import -> signification	TRUE	TRUE	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	100	100	"{17, 18, 19, 4, 6, 8}"	"{17, 18, 19, 4, 6, 8}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	27	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the nondevelopment of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	development -> nondevelopment	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	35	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one 1000000 US dollars to establish the Tumen River development fund."	million -> 1000000	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	41	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to shew the Tumen River development fund."	establish -> shew	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	39	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to found the Tumen River development fund."	establish -> found	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	2	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In gild to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	order -> gild	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	3	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In orderliness to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	order -> orderliness	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	50	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development store."	fund -> store	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	29	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the maturation of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	development -> maturation	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	48	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to abolish the Tumen River development fund."	establish -> abolish	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	31	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, Dixie Korea donated one million US dollars to establish the Tumen River development fund."	South -> Dixie	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	32	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, Dixieland Korea donated one million US dollars to establish the Tumen River development fund."	South -> Dixieland	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	40	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to make the Tumen River development fund."	establish -> make	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	21	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the ontogenesis of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	development -> ontogenesis	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	36	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one trillion US dollars to establish the Tumen River development fund."	million -> trillion	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	19	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to advertise the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	promote -> advertise	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	44	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to disprove the Tumen River development fund."	establish -> disprove	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	51	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development stock."	fund -> stock	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	26	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the growing of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	development -> growing	FALSE	FALSE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	[]	[]	0	0	"{8, 9, 11}"	set()	FALSE	TRUE
nw/xinhua/00/chtb_0049	140	22	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to promote the devolution of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	development -> devolution	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
nw/xinhua/00/chtb_0049	140	13	"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	"In order to demote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund."	promote -> demote	FALSE	TRUE	"[[[22, 23], [8, 9]]]"	"[['Tumen River', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	"[[[7, 10], [22, 23]]]"	"[['the Tumen River region', 'Tumen River']]"	100	100	"{8, 9, 11}"	"{8, 9, 11}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	6	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can mold on, and it can outweigh your appearance."	work -> mold	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	3	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can turn on, and it can outweigh your appearance."	work -> turn	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	13	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can work on, and it can preponderate your appearance."	outweigh -> preponderate	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	2	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can act on, and it can outweigh your appearance."	work -> act	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	14	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can work on, and it can outbalance your appearance."	outweigh -> outbalance	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	7	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can process on, and it can outweigh your appearance."	work -> process	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	15	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can work on, and it can overbalance your appearance."	outweigh -> overbalance	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	4	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can bring on, and it can outweigh your appearance."	work -> bring	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	1	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are hold with, but character is something you can work on, and it can outweigh your appearance."	born -> hold	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	10	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can lick on, and it can outweigh your appearance."	work -> lick	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	0	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"flavour are something you are born with, but character is something you can work on, and it can outweigh your appearance."	Looks -> flavour	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	17	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can work on, and it can outweigh your show."	appearance -> show	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	16	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can work on, and it can outweigh your disappearance."	appearance -> disappearance	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	9	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can malfunction on, and it can outweigh your appearance."	work -> malfunction	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	8	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can go on, and it can outweigh your appearance."	work -> go	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	12	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can idle on, and it can outweigh your appearance."	work -> idle	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	11	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can sour on, and it can outweigh your appearance."	work -> sour	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
mz/sinorama/10/ectb_1019	141	5	"Looks are something you are born with, but character is something you can work on, and it can outweigh your appearance."	"Looks are something you are born with, but character is something you can run on, and it can outweigh your appearance."	work -> run	TRUE	TRUE	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	"[[[9, 9], [18, 18]]]"	"[['character', 'it']]"	100	100	"{10, 5}"	"{10, 5}"	TRUE	TRUE
bn/cnn/01/cnn_0179	142	3	"Yesterday, Mr. Clinton spoke to supporters in his home state of Arkansas."	"Yesterday, Mr. Clinton spoke to supporters in his abode state of Arkansas."	home -> abode	TRUE	TRUE	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	100	100	"{3, 6}"	"{3, 6}"	TRUE	TRUE
bn/cnn/01/cnn_0179	142	13	"Yesterday, Mr. Clinton spoke to supporters in his home state of Arkansas."	"Yesterday, Mr. Clinton spoke to supporters in his home land of Arkansas."	state -> land	TRUE	TRUE	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	100	100	"{3, 6}"	"{3, 6}"	TRUE	TRUE
bn/cnn/01/cnn_0179	142	7	"Yesterday, Mr. Clinton spoke to supporters in his home state of Arkansas."	"Yesterday, Mr. Clinton spoke to supporters in his base state of Arkansas."	home -> base	TRUE	TRUE	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	100	100	"{3, 6}"	"{3, 6}"	TRUE	TRUE
bn/cnn/01/cnn_0179	142	2	"Yesterday, Mr. Clinton spoke to supporters in his home state of Arkansas."	"Yesterday, Mr. Clinton spoke to supporters in his plate state of Arkansas."	home -> plate	TRUE	TRUE	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	100	100	"{3, 6}"	"{3, 6}"	TRUE	TRUE
bn/cnn/01/cnn_0179	142	6	"Yesterday, Mr. Clinton spoke to supporters in his home state of Arkansas."	"Yesterday, Mr. Clinton spoke to supporters in his house state of Arkansas."	home -> house	TRUE	TRUE	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	100	100	"{3, 6}"	"{3, 6}"	TRUE	TRUE
bn/cnn/01/cnn_0179	142	10	"Yesterday, Mr. Clinton spoke to supporters in his home state of Arkansas."	"Yesterday, Mr. Clinton spoke to supporters in his home nation of Arkansas."	state -> nation	TRUE	TRUE	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	"[[[2, 3], [8, 8]]]"	"[['Mr. Clinton', 'his']]"	100	100	"{3, 6}"	"{3, 6}"	TRUE	TRUE
